Student ID,Name,Registered Exams
371,Cindy Kim,DSA;Blockchain Technologies;Fundamentals EEE;Programming Paradigms;Java Programming
372,Michael Smith,Fundamentals EEE
373,Dr. Lisa Beck,DSA
374,Phillip Choi,Java Programming;IOT;DSA;Blockchain Technologies
375,Carolyn Good,Java Programming;DSA;Advanced C;Computer Networks;Cloud Computing;Discrete Maths
376,Willie Osborne,OOPS;Discrete Maths;Compiler Design;Microprocessors;DSA;Fundamentals EEE;OS
377,Rachel Blair DDS,Data Visualization;Advanced C;Blockchain Technologies
378,Austin Garcia,Java Programming;DBMS
379,Anthony Walsh,DBMS;Data Visualization
380,Nicole Mitchell,OOPS;Discrete Maths;IOT;Advanced C
381,Barbara Hoffman,Compiler Design;DSA;Microprocessors;Discrete Maths
382,Erica Hernandez,OS;DBMS;IOT;Fundamentals EEE;Programming Paradigms;Compiler Design;OOPS
383,Jordan Hernandez,Cloud Computing;Advanced C;Discrete Maths;IOT
384,Jon Brooks,Computer Networks;OS
385,Bryan Campbell,Data Visualization;Advanced C
386,Laura Morales,Blockchain Technologies;Computer Networks;Data Visualization;IOT;Microprocessors;OS
387,Robin Garcia,Discrete Maths;Programming Paradigms;Computer Networks
388,Micheal Howard,Fundamentals EEE;IOT
389,Jeffrey Allison,Computer Networks;OOPS;IOT;Programming Paradigms;Discrete Maths;Microprocessors;Cloud Computing
390,Felicia Thompson,Fundamentals EEE;Computer Networks;Compiler Design;Java Programming;OS;Data Visualization
391,Theresa Brewer,DBMS;Microprocessors;Blockchain Technologies;Advanced C;Java Programming;OOPS
392,Kelsey Freeman,OS;Microprocessors;Computer Networks;Cloud Computing
393,Lawrence Johns,OOPS;Compiler Design;Microprocessors;Advanced C
394,Molly Martin,Java Programming;DBMS;Advanced C;Cloud Computing
395,Kathryn Gomez,Data Visualization;DSA;Cloud Computing;IOT;DBMS;Microprocessors;Advanced C
396,Marcia Reese,Cloud Computing;Computer Networks;IOT;DBMS;OS;Advanced C;Java Programming
397,Carl Lutz DDS,Programming Paradigms;Fundamentals EEE;OS;Compiler Design;Data Visualization;Java Programming;OOPS
398,Kim Hanson,Microprocessors;Data Visualization
399,Nathan Doyle,DSA;Fundamentals EEE;OOPS;Blockchain Technologies
400,Nancy Moore,Compiler Design;Discrete Maths;DSA;Computer Networks;Blockchain Technologies
401,John Merritt,Microprocessors
402,Leslie Rogers,DBMS;Data Visualization;Compiler Design;IOT;OOPS
403,Mrs. Jennifer Beck,Compiler Design;OOPS;DBMS
404,Christina Johnson,DBMS;Cloud Computing;Advanced C;Fundamentals EEE;Compiler Design
405,Monique Acevedo,IOT;Microprocessors
406,James Pittman,Programming Paradigms;Compiler Design;Discrete Maths
407,Jennifer Mckinney,DSA;Fundamentals EEE;Discrete Maths;Blockchain Technologies;Cloud Computing;Data Visualization
408,Jeffrey Browning,OS;OOPS;Microprocessors;Blockchain Technologies;Advanced C
409,Janet Tran,Microprocessors;Compiler Design;Data Visualization;Programming Paradigms;IOT
410,Sheila Nichols,DSA;Compiler Design;DBMS;Microprocessors;Fundamentals EEE;Blockchain Technologies;Computer Networks
411,Christopher Parks,OS;Advanced C;Blockchain Technologies
412,Nicholas Hancock,Cloud Computing;Compiler Design;Computer Networks;Java Programming;Fundamentals EEE;OS
413,Amy Sanchez,Fundamentals EEE
414,Margaret Contreras,Programming Paradigms;Blockchain Technologies;Fundamentals EEE;Microprocessors;OS;DSA
415,Stacy Hall,Programming Paradigms;Fundamentals EEE
416,John Wheeler,DBMS;Advanced C;Data Visualization
417,Cheyenne Mejia,DSA;OOPS;Data Visualization;Programming Paradigms
418,Jasmine Hernandez,Programming Paradigms;Discrete Maths;Java Programming;DSA
419,Vanessa Lloyd,Discrete Maths
420,Mrs. Jennifer Gallegos DDS,Blockchain Technologies;OOPS;Discrete Maths;DSA
421,Elizabeth Smith,Compiler Design;Data Visualization
422,Paige Guerrero,Data Visualization;Blockchain Technologies;Cloud Computing;OOPS;DSA
423,Heidi Harris,Fundamentals EEE
424,Anthony Pearson,DSA;Cloud Computing;Compiler Design
425,Jon Rogers,Fundamentals EEE;Blockchain Technologies;Cloud Computing;Discrete Maths;Microprocessors;OS
426,Stacy Wong,Blockchain Technologies;Compiler Design;Programming Paradigms;Data Visualization;Discrete Maths
427,Robert Shelton,OS
428,Christopher Smith,Cloud Computing;Java Programming;IOT;Blockchain Technologies;Computer Networks
429,Elizabeth Schultz,Microprocessors;OOPS;Discrete Maths;Data Visualization;Java Programming;Cloud Computing
430,Christopher Davis,OOPS;Discrete Maths;DBMS;DSA
431,Brandon Brooks,Computer Networks;Data Visualization
432,Matthew Ritter,Fundamentals EEE;Java Programming
433,Amanda Miller,Fundamentals EEE
434,Jeffrey Taylor,Programming Paradigms;OOPS;Microprocessors;Cloud Computing;DSA;Computer Networks;Data Visualization
435,Henry Nelson,Compiler Design
436,Katrina Torres,Fundamentals EEE
437,Lawrence Strickland MD,Data Visualization;OS
438,Susan Barry,Programming Paradigms;Cloud Computing
439,Paul Thomas,Data Visualization;DBMS;Compiler Design;Fundamentals EEE
440,Tony Ramsey,Java Programming;Data Visualization
441,Crystal Reynolds,DSA;OOPS;IOT
442,Brittany Evans,Discrete Maths;Java Programming;Compiler Design;DSA;Blockchain Technologies;Advanced C
443,Gabriel Jones,Computer Networks;Fundamentals EEE;Discrete Maths;Blockchain Technologies;DSA
444,Ricky Boone,Programming Paradigms;DBMS;Computer Networks;Data Visualization
445,Leon Henderson,Data Visualization;OOPS;Blockchain Technologies;Microprocessors
446,Hannah Waters,Advanced C;Fundamentals EEE;Programming Paradigms;Compiler Design;DSA
447,Brian Anderson,Java Programming
448,Kevin Juarez,IOT;Java Programming;Advanced C;Fundamentals EEE;Programming Paradigms
449,Madison Villanueva,Advanced C;Java Programming;Discrete Maths;Programming Paradigms;Microprocessors;Compiler Design;Data Visualization
450,Lisa Scott,IOT;Computer Networks;Java Programming;OS;DSA;Advanced C;DBMS
451,Christian Tran,Compiler Design;IOT
452,Kim Cruz,Data Visualization;Discrete Maths;DBMS;Compiler Design;IOT
453,Deborah Henry,OOPS;Computer Networks;Advanced C;IOT;Data Visualization;Microprocessors
454,Leonard Munoz,Java Programming;Advanced C;Blockchain Technologies;IOT;Fundamentals EEE;Discrete Maths;DBMS
455,Susan Fleming,Fundamentals EEE;DSA;DBMS;OOPS;IOT;Discrete Maths
456,William Jarvis,Fundamentals EEE;DBMS;Advanced C;Computer Networks;Data Visualization;OS
457,Todd Foster,Blockchain Technologies;Data Visualization;DSA
458,Joshua Wright,Cloud Computing
459,Ryan Parker,Computer Networks;Discrete Maths;Programming Paradigms;Java Programming;Compiler Design
460,Donald Clements,Microprocessors;DSA
461,Douglas Barrett,OOPS;Discrete Maths
462,Andrea Poole,Data Visualization;Fundamentals EEE;OOPS;Programming Paradigms;Computer Networks;Compiler Design
463,Jose Bryant,Computer Networks;IOT
464,Melissa Freeman,OOPS;Computer Networks;Advanced C;DBMS
465,Teresa Gonzalez,IOT;Advanced C;Discrete Maths;Java Programming;Microprocessors
466,Jason Reyes,IOT;Discrete Maths;Programming Paradigms;Blockchain Technologies;Data Visualization;Advanced C
467,James Potter,DBMS;Advanced C;Programming Paradigms;Java Programming;Cloud Computing;Fundamentals EEE
468,Kevin Wright,Discrete Maths;Data Visualization;DBMS
469,Michael Johnson,Java Programming;DSA;Advanced C;Computer Networks
470,David Tucker,Java Programming;Computer Networks;DSA;Data Visualization
471,Craig Hendrix,Computer Networks;Advanced C;Blockchain Technologies;Java Programming;OOPS;Data Visualization
472,Benjamin Larsen,Fundamentals EEE;Programming Paradigms;Computer Networks;Cloud Computing;Data Visualization;IOT
473,Emily Perry,Microprocessors;DSA;OS;Computer Networks;Java Programming;OOPS
474,Charles Cooper,Compiler Design;OOPS;Blockchain Technologies;Advanced C;Fundamentals EEE;OS
475,Jackie Gilmore,Blockchain Technologies;Data Visualization;Cloud Computing;DSA;Computer Networks;Discrete Maths
476,Shane Fisher,IOT;DSA;OS
477,Danielle Watkins,Java Programming;Discrete Maths;IOT;Blockchain Technologies;Fundamentals EEE;Compiler Design;DBMS
478,Thomas Benson,Discrete Maths
479,Toni Douglas,Computer Networks;Data Visualization;DSA;Blockchain Technologies;Compiler Design
480,Jennifer Winters,Computer Networks;DSA;Cloud Computing;Programming Paradigms;Advanced C;Data Visualization
481,Stephen Lam,OS;Programming Paradigms;Advanced C;Blockchain Technologies
482,Alexander Powell,Advanced C
483,Theodore Wood,OS
484,Nathaniel Hester,Computer Networks
485,Sydney Hoffman,Advanced C;DBMS
486,Tommy Harris,Computer Networks;Data Visualization;Cloud Computing;Discrete Maths
487,Matthew Brown,Blockchain Technologies
488,Robert Adams,Compiler Design;DSA;Discrete Maths
489,Blake Cook,Programming Paradigms
490,Jamie Berger,Discrete Maths;Blockchain Technologies;DSA
491,Lauren Ho,Programming Paradigms;Computer Networks;IOT;OS;DSA
492,Cindy Gardner,Computer Networks;Compiler Design
493,Danielle Potts,OOPS;IOT;Java Programming;Compiler Design;DBMS;Programming Paradigms;Discrete Maths
494,Sean Medina,IOT;Programming Paradigms
495,Katrina Mason,Microprocessors;Fundamentals EEE;Compiler Design
496,Rebecca Adams,Compiler Design;Computer Networks;DBMS;Discrete Maths;IOT;DSA
497,Mr. Bryce Johnson,OOPS;Microprocessors;Programming Paradigms
498,Daniel Evans,Discrete Maths;DBMS;Computer Networks;Microprocessors;OOPS
499,Nancy Butler,IOT;Programming Paradigms;Data Visualization;Java Programming;OS
500,Erika Hawkins,Microprocessors;Blockchain Technologies
501,Jill Bean,Advanced C;Blockchain Technologies;Java Programming;Discrete Maths;IOT
502,Daniel Cole,Computer Networks;Blockchain Technologies
503,Brianna Owen,Blockchain Technologies;Advanced C;Discrete Maths;Computer Networks;OOPS
504,John Joseph,IOT;OS;Fundamentals EEE
505,Mary Williams,Fundamentals EEE;IOT
506,Victoria Serrano,Advanced C;DSA;Java Programming;IOT;Data Visualization;Cloud Computing;Discrete Maths
507,Rebecca Reid,OS;DBMS;OOPS
508,Shannon White,Data Visualization;Advanced C;IOT;DSA;OS
509,Kayla Cox,Java Programming;DBMS;Cloud Computing;Blockchain Technologies;Microprocessors
510,Joshua Williams,IOT;Data Visualization;Computer Networks
511,Steven Jones,Cloud Computing
512,Sean Davis,IOT;Fundamentals EEE;Data Visualization
513,Roy Ramsey,DBMS;Programming Paradigms;IOT;Java Programming;Blockchain Technologies;DSA
514,Thomas Wilson,Computer Networks;Blockchain Technologies;DBMS
515,Jessica Torres,Fundamentals EEE;Cloud Computing;OOPS
516,Erin Booker,DBMS;Compiler Design;IOT;Cloud Computing;DSA;Programming Paradigms;Fundamentals EEE
517,Renee Fletcher,OS;OOPS;Cloud Computing;Java Programming;Discrete Maths
518,Dr. Megan Miller,Discrete Maths;DSA
519,Theresa Young,Blockchain Technologies
520,Kelly Green,Microprocessors;DSA;Discrete Maths
521,Angel Evans,Data Visualization;Computer Networks;Microprocessors;Java Programming;IOT;Discrete Maths
522,Kevin Salazar,Cloud Computing;Blockchain Technologies;OS
523,Natalie Wilson,IOT
524,Joseph Mitchell,DSA;IOT;Discrete Maths;Cloud Computing;Computer Networks
525,Kenneth Stone,DBMS
526,Dr. Christopher Kelly,Microprocessors;Programming Paradigms;Computer Networks;Java Programming;Discrete Maths;Compiler Design
527,Alexandria Hammond,IOT;Discrete Maths;Microprocessors
528,Carla Valencia,Data Visualization;Fundamentals EEE;Discrete Maths;Microprocessors
529,Jessica Robertson,Compiler Design;IOT;Microprocessors;Computer Networks;Cloud Computing;Advanced C;DBMS
530,Gregory Villa,Fundamentals EEE;Advanced C;Discrete Maths;Cloud Computing;DSA;Computer Networks
531,Amanda Taylor,Microprocessors;DSA;Computer Networks;Compiler Design
532,Sandra Nash,Blockchain Technologies;Advanced C;IOT;Discrete Maths;Java Programming;Programming Paradigms
533,Richard Brown,DSA
534,Mark Ramos,Cloud Computing;DBMS
535,Brett Griffin,Discrete Maths;DSA;Microprocessors;Data Visualization;OOPS;Cloud Computing
536,Chelsea Hughes,Fundamentals EEE;Blockchain Technologies;IOT
537,Andrew Carpenter,OOPS
538,Joanne Hamilton,Fundamentals EEE;Microprocessors;Computer Networks;DBMS
539,Elizabeth Fuller,Discrete Maths;DBMS;OOPS;Data Visualization
540,Francisco Hanson,DBMS;Programming Paradigms;OOPS;Discrete Maths
541,Erica Miller,Blockchain Technologies;Compiler Design;IOT
542,David Underwood,Compiler Design;Fundamentals EEE;Discrete Maths;Computer Networks;Advanced C;DBMS
543,Aaron Martin,OOPS;IOT;DBMS;Programming Paradigms;OS
544,Dwayne Baker,Blockchain Technologies;OS
545,Brandon Cervantes,Java Programming
546,Robert Turner,Compiler Design;Cloud Computing
547,Amy Jones DDS,IOT;OS;Data Visualization;Java Programming;Advanced C;Discrete Maths
548,Jordan Swanson,OOPS;Compiler Design;Data Visualization
549,Thomas Johnson,DSA;Microprocessors;OS;Compiler Design;Java Programming
550,Douglas Burnett,Programming Paradigms;Computer Networks
551,Pamela Burke,Advanced C;Blockchain Technologies;OOPS;Cloud Computing;Java Programming;Data Visualization
552,Aaron Sellers,Computer Networks
553,Melissa Guerrero,Compiler Design;OOPS;Java Programming;OS;DSA
554,Matthew Myers,Computer Networks;Discrete Maths;OS;Programming Paradigms;Cloud Computing;Microprocessors
555,Kathleen Robinson,Cloud Computing;Java Programming;Data Visualization;Compiler Design;Programming Paradigms;DSA;Microprocessors
556,Cody Guerrero,OS
557,Joshua Vaughan,Microprocessors
558,Mr. Joseph Rice,Fundamentals EEE;Programming Paradigms;Compiler Design;Advanced C
559,Ashley Morris,IOT
560,Shane Anderson,Fundamentals EEE;Discrete Maths
561,Christopher Richardson,Programming Paradigms;DBMS;Cloud Computing;OOPS;Blockchain Technologies;Computer Networks
562,Gregory Russell,Microprocessors;Compiler Design;Cloud Computing;Discrete Maths
563,Henry Boyd,Discrete Maths
564,Kimberly Simmons,Cloud Computing;Fundamentals EEE
565,Angel Velazquez,DBMS
566,Danielle Evans,IOT;Compiler Design;Java Programming;OOPS
567,Sharon Jensen,OOPS;Java Programming
568,Haley Ford,Java Programming;OOPS;DBMS;DSA;Cloud Computing;OS;Fundamentals EEE
569,Austin Reeves,DBMS;Cloud Computing;Computer Networks;Advanced C
570,Jamie Cannon,Advanced C;Microprocessors;DBMS;Data Visualization;Programming Paradigms;Compiler Design;Java Programming
571,Curtis Perry,OOPS;Advanced C;Data Visualization;IOT;Programming Paradigms;Blockchain Technologies;Java Programming
572,Melissa Villegas,Microprocessors;Java Programming
573,Steven Hester,Compiler Design;Blockchain Technologies
574,Michelle Parker,Blockchain Technologies;Java Programming;Fundamentals EEE;DBMS
575,Melissa Brooks,OOPS;Advanced C;Discrete Maths
576,Sarah Hughes,Java Programming
577,Jacqueline Wheeler,Compiler Design;DSA
578,Meghan Robinson,DBMS;IOT;Programming Paradigms
579,Alex Gonzalez,IOT;Cloud Computing;Fundamentals EEE;Computer Networks
580,Laura Stein,Computer Networks;Programming Paradigms;Compiler Design;Blockchain Technologies;Cloud Computing;Microprocessors;IOT
581,Michael Burnett,DBMS;Data Visualization;DSA;Microprocessors;IOT;Blockchain Technologies;Computer Networks
582,Alexis Johnson,Java Programming;Discrete Maths;DBMS
583,Ann Taylor,DBMS;Data Visualization;Compiler Design;OS
584,Rodney Ward,OS;Computer Networks;DSA;Cloud Computing;Microprocessors;Java Programming
585,Clayton Weber,Microprocessors;Cloud Computing;DBMS;Fundamentals EEE;Data Visualization
586,Ryan Jones,Cloud Computing;Computer Networks;DSA;Blockchain Technologies
587,Angel Hurley,Microprocessors;Programming Paradigms;Java Programming
588,Christopher Marshall,IOT;Computer Networks;Programming Paradigms;Java Programming;Cloud Computing;DSA
589,Cheryl Lynch,Data Visualization;Microprocessors;Cloud Computing
590,Tiffany Maldonado,DSA;OOPS;Programming Paradigms;Cloud Computing;IOT;Data Visualization;DBMS
591,Mitchell Williams,Discrete Maths;Fundamentals EEE;IOT;Computer Networks;Blockchain Technologies;OOPS;OS
592,Erin Stafford,DSA;OS;IOT;Microprocessors;Java Programming;Computer Networks;Programming Paradigms
593,Richard Novak,Advanced C;OOPS;IOT;OS;Java Programming;Computer Networks;Programming Paradigms
594,Dr. Kara Miller,Compiler Design;Java Programming;Discrete Maths
595,Michael Johnson,Advanced C;Discrete Maths;Microprocessors;Data Visualization;Compiler Design
596,Janet Cole,OS;DSA
597,Jaime Michael,OS;Data Visualization
598,Daniel Joseph,IOT;Computer Networks;Compiler Design;DBMS;Programming Paradigms
599,Manuel Davis,Computer Networks;IOT
600,Ricardo Clark,Programming Paradigms;Blockchain Technologies;Discrete Maths;OS
601,Thomas Murphy,Discrete Maths
602,Savannah Jenkins,IOT;OS
603,Sharon Winters,Programming Paradigms;Cloud Computing;Discrete Maths
604,Erika Roberts,Blockchain Technologies;Discrete Maths;DBMS;Advanced C;Fundamentals EEE;Cloud Computing
605,Shelly Williams,OS
606,Travis Logan,Blockchain Technologies;Computer Networks;Microprocessors;OS;Compiler Design
607,Jerry Ward,Java Programming;Compiler Design;Discrete Maths
608,Michelle Mahoney,Fundamentals EEE;Microprocessors;OS;OOPS;Discrete Maths;Java Programming;Blockchain Technologies
609,Laura Santiago,Data Visualization;DBMS;IOT
610,Angelica Kane,IOT;Blockchain Technologies;OOPS;Compiler Design;Cloud Computing
611,Amanda Berry,Computer Networks;DBMS;Cloud Computing;Compiler Design;Microprocessors;Programming Paradigms
612,Kristina Morales,Programming Paradigms;Discrete Maths;Data Visualization;Cloud Computing;Microprocessors
613,Casey Andersen,Cloud Computing;Microprocessors;Compiler Design;Computer Networks
614,Jessica Martin,Java Programming;Cloud Computing;DSA;Fundamentals EEE;DBMS;Programming Paradigms
615,Krista Martin,OS;Java Programming;Discrete Maths;Advanced C;Computer Networks;Compiler Design
616,Michelle Robinson,Java Programming;Cloud Computing;IOT;Computer Networks;Microprocessors
617,Joshua Watson,Advanced C;OOPS
618,Matthew Aguirre,Cloud Computing;Discrete Maths;Programming Paradigms
619,Dominique Berry,Discrete Maths;Microprocessors;Fundamentals EEE
620,Eric Nelson,Cloud Computing;Computer Networks;Blockchain Technologies;OOPS;Compiler Design;Advanced C
621,Andrew Jones,Advanced C;OS
622,Brittany Ford,Blockchain Technologies;Discrete Maths;IOT;Microprocessors;Advanced C;OS;Java Programming
623,Mathew Williams,Microprocessors;Discrete Maths;Data Visualization;Java Programming
